pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
89,Emon Van Loben Sels,Derrick Chen,15-15,2-4,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5121579.0,5127752.0,6173.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,91.0,-164.0,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,4,15,15,,,7,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Body,,,Crosscourt,Backhand,Error,0.0,0.0,1.0,2.0,"Set 2: 2-4, 15-15 Derrick Chen Serving"
90,Emon Van Loben Sels,Derrick Chen,15-30,2-4,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5127742.0,5174625.0,46883.0,13,13+,1,0,1st Serve In,Body,Body,,False,Far,,,-74.0,-177.0,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Derrick Chen,Winner,Derrick Chen,,False,Emon Van Loben Sels,,2,1,0,2,4,15,30,,,7,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Crosscourt,Forehand,Winner,2.0,3.0,3.0,3.0,"Set 2: 2-4, 15-30 Derrick Chen Serving"
91,Emon Van Loben Sels,Derrick Chen,30-30,2-4,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5186612.0,5241704.0,55092.0,14,13+,1,0,1st Serve In,Body,Body,,False,Far,,,64.0,-209.0,,,Down the Line,Forehand,,,Crosscourt,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,,,2,1,0,2,4,30,30,,,7,,,Down the Line,Forehand,Crosscourt,Forehand,Winner,1st Serve In,Deuce: Body,,,,,,0.0,5.0,6.0,2.0,"Set 2: 2-4, 30-30 Derrick Chen Serving"
92,Emon Van Loben Sels,Derrick Chen,30-40,2-4,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5245001.0,5278071.0,33070.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-130.0,-199.0,,,Down the Line,Backhand,,,Crosscourt,Forehand,Derrick Chen,Winner,Derrick Chen,,True,,Derrick Chen,2,1,0,2,4,30,40,,,7,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,0.0,0.0,1.0,1.0,"Set 2: 2-4, 30-40 Derrick Chen Serving"
93,Emon Van Loben Sels,Derrick Chen,40-40,2-4,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5304845.0,5324961.0,20116.0,4,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,8.0,-167.0,-90.0,-167.0,Down the Line,Backhand,Net,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,True,,,2,1,0,2,4,40,40,,,7,,,Down the Line,Backhand,Crosscourt,Backhand,Error,2nd Serve In,Ad: Body,,,,,,1.0,0.0,0.0,1.0,"Set 2: 2-4, 40-40 Derrick Chen Serving"
94,Emon Van Loben Sels,Derrick Chen,0-0,2-5,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5427471.0,5441244.0,13773.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,64.0,-241.0,,,Down the Line,Backhand,Net,,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,5,0,0,,,8,1st Serve In,Deuce: Body,,,,,,,,Down the Line,Backhand,Crosscourt,Backhand,Error,2.0,1.0,1.0,2.0,"Set 2: 2-5, 0-0 Emon Van Loben Sels Serving"
95,Emon Van Loben Sels,Derrick Chen,15-0,2-5,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5443852.0,5479144.0,35292.0,2,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,-141.0,-260.0,-125.0,-151.0,Crosscourt,Backhand,Wide Right,Wide Right,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,5,15,0,,,8,2nd Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 2-5, 15-0 Emon Van Loben Sels Serving"
96,Emon Van Loben Sels,Derrick Chen,30-0,2-5,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5479134.0,5526922.0,47788.0,4,1-4,0,1,2nd Serve In,T,T,T,False,Far,,,-8.0,12.0,30.0,-167.0,Down the Line,Forehand,Wide Left,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,2,1,0,2,5,30,0,,,8,2nd Serve In,Deuce: T,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,1.0,1.0,0.0,0.0,"Set 2: 2-5, 30-0 Emon Van Loben Sels Serving"
97,Emon Van Loben Sels,Derrick Chen,40-0,2-5,1-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5526912.0,5576304.0,49392.0,5,5-8,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,-133.0,-273.0,-122.0,-206.0,Crosscourt,Backhand,Net,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,2,5,40,0,,,8,2nd Serve In,Ad: Wide,,,Down the Line,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,1.0,1.0,0.0,"Set 2: 2-5, 40-0 Emon Van Loben Sels Serving"
98,Emon Van Loben Sels,Derrick Chen,40-15,2-5,1-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5597391.0,,,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,38.0,-222.0,,,Down the Line,Backhand,,,Down the Line,Backhand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,,,2,1,0,2,5,40,15,,,8,1st Serve In,Deuce: T,,,Down the Line,Backhand,Winner,,,Down the Line,Backhand,,,,1.0,1.0,1.0,1.0,"Set 2: 2-5, 40-15 Emon Van Loben Sels Serving"
99,Emon Van Loben Sels,Derrick Chen,0-0,3-5,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5634770.0,5644961.0,10191.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-101.0,233.0,,,Crosscourt,Forehand,Long,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,3,5,0,0,,,9,,,Crosscourt,Forehand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,1.0,1.0,"Set 2: 3-5, 0-0 Derrick Chen Serving"
100,Emon Van Loben Sels,Derrick Chen,0-15,3-5,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5644951.0,5670408.0,25457.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,56.0,228.0,,,Down the Line,Forehand,Wide Left,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,2,1,0,3,5,0,15,,,9,,,Down the Line,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: Body,,,,,,1.0,0.0,0.0,1.0,"Set 2: 3-5, 0-15 Derrick Chen Serving"
101,Emon Van Loben Sels,Derrick Chen,0-30,3-5,1-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5670398.0,5706865.0,36467.0,6,5-8,1,0,1st Serve In,T,T,,False,Near,,,-48.0,233.0,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,Derrick Chen,2,1,0,3,5,0,30,,,9,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1st Serve In,Deuce: T,,,,,,1.0,0.0,1.0,2.0,"Set 2: 3-5, 0-30 Derrick Chen Serving"
102,Emon Van Loben Sels,Derrick Chen,0-40,3-5,1-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,5706855.0,5734920.0,28065.0,1,1-4,1,0,1st Serve In,Wide,Wide,,True,Near,,,150.0,124.0,,,,,,,,,Derrick Chen,,Derrick Chen,,True,,,2,1,0,3,5,0,40,,,9,Ace,,,,,,,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-5, 0-40 Derrick Chen Serving"
103,Emon Van Loben Sels,Derrick Chen,0-0,0-0,1-1,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,5992978.0,6075877.0,82899.0,7,5-8,0,1,2nd Serve In,T,T,T,False,Near,,,-53.0,257.0,-29.0,188.0,Crosscourt,Backhand,Long,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,3,1,1,0,0,0,0,,,1,2nd Serve In,Deuce: T,,,Crosscourt,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,3.0,2.0,"Set 3: 0-0, 0-0 Emon Van Loben Sels Serving"
104,Emon Van Loben Sels,Derrick Chen,0-15,0-0,1-1,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,6075867.0,6130536.0,54669.0,3,1-4,0,1,2nd Serve In,Body,Body,Body,False,Near,,,104.0,260.0,104.0,209.0,Crosscourt,Backhand,Long,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,3,1,1,0,0,0,15,,,1,2nd Serve In,Ad: Body,,,Crosscourt,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,1.0,0.0,"Set 3: 0-0, 0-15 Emon Van Loben Sels Serving"
105,Emon Van Loben Sels,Derrick Chen,0-30,0-0,1-1,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,6130526.0,,,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-109.0,191.0,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,3,1,1,0,0,0,30,,,1,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Error,,,Down the Line,Forehand,,,,0.0,1.0,1.0,0.0,"Set 3: 0-0, 0-30 Emon Van Loben Sels Serving"
106,Emon Van Loben Sels,Derrick Chen,0-40,0-0,1-1,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,6162496.0,6192968.0,30472.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,125.0,199.0,,,Crosscourt,Backhand,Wide Right,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,True,,,3,1,1,0,0,0,40,,,1,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Error,,,Crosscourt,Backhand,,,,1.0,0.0,2.0,2.0,"Set 3: 0-0, 0-40 Emon Van Loben Sels Serving"
107,Emon Van Loben Sels,Derrick Chen,0-0,0-1,1-1,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,6196578.0,6278542.0,81964.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-144.0,212.0,,,Crosscourt,Forehand,,,Down the Line,Forehand,Derrick Chen,Winner,Derrick Chen,,False,,,3,1,1,0,1,0,0,,,2,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Winner,0.0,0.0,3.0,3.0,"Set 3: 0-1, 0-0 Derrick Chen Serving"
108,Emon Van Loben Sels,Derrick Chen,15-0,0-1,1-1,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,6278532.0,6317685.0,39153.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,152.0,196.0,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Derrick Chen,Winner,Derrick Chen,,False,Emon Van Loben Sels,Derrick Chen,3,1,1,0,1,15,0,,,2,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,1.0,1.0,1.0,1.0,"Set 3: 0-1, 15-0 Derrick Chen Serving"
109,Emon Van Loben Sels,Derrick Chen,15-15,0-1,1-1,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,6317510.0,6355426.0,37916.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,-24.0,220.0,,,Down the Line,Backhand,Wide Left,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,Derrick Chen,3,1,1,0,1,15,15,,,2,,,Down the Line,Backhand,Crosscourt,Forehand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,0.0,1.0,"Set 3: 0-1, 15-15 Derrick Chen Serving"
110,Emon Van Loben Sels,Derrick Chen,30-15,0-1,1-1,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,6355416.0,6396274.0,40858.0,3,1-4,0,1,2nd Serve In,T,T,T,False,Near,,,40.0,-1.0,43.0,230.0,Crosscourt,Forehand,Net,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,3,1,1,0,1,30,15,,,2,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: T,,,Down the Line,Forehand,Error,0.0,0.0,0.0,1.0,"Set 3: 0-1, 30-15 Derrick Chen Serving"
111,Emon Van Loben Sels,Derrick Chen,30-30,0-1,1-1,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,6396264.0,6435473.0,39209.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-112.0,225.0,,,Down the Line,Forehand,Wide Left,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,,False,Emon Van Loben Sels,,3,1,1,0,1,30,30,,,2,,,Down the Line,Forehand,Down the Line,Backhand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,2.0,3.0,1.0,"Set 3: 0-1, 30-30 Derrick Chen Serving"
