pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
23,Giacomo Revelli,Timofey Stepanov,40-15,1-2,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,990940.0,999390.0,8450.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,155.4350995,-210.6498961,,,Down the Line,Forehand,,,Down the Line,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,0.0,False,,,1,0,0,1,2,40,15,,,4,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Winner,1.0,1.0,0.0,2.0,"Set 1: 1-2, 40-15 Timofey Stepanov Serving"
24,Giacomo Revelli,Timofey Stepanov,0-0,1-3,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,1023809.0,1024540.0,731.0,2,1-4,0,1,2nd Serve In,T,,T,False,Near,,,,,-33.42327756,250.2018865,Crosscourt,Backhand,Wide Left,Wide Left,Crosscourt,Backhand,Timofey Stepanov,Error,Giacomo Revelli,0.0,False,,,1,0,0,1,3,0,0,,,5,2nd Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 1-3, 0-0 Giacomo Revelli Serving"
25,Giacomo Revelli,Timofey Stepanov,0-15,1-3,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,1053180.0,1057459.0,4279.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,50.79061133,266.2604713,,,Crosscourt,Forehand,,,Down the Line,Backhand,Timofey Stepanov,Winner,Timofey Stepanov,0.0,False,,,1,0,0,1,3,0,15,,,5,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Winner,0.0,0.0,0.0,1.0,"Set 1: 1-3, 0-15 Giacomo Revelli Serving"
26,Giacomo Revelli,Timofey Stepanov,15-15,1-3,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,1073380.0,1080079.0,6699.0,6,5-8,1,0,1st Serve In,T,T,,False,Near,,,-49.56304681,245.48347,,,Crosscourt,Backhand,,,Down the Line,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,,False,,,1,0,0,1,3,15,15,,,5,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,0.0,0.0,1.0,3.0,"Set 1: 1-3, 15-15 Giacomo Revelli Serving"
27,Giacomo Revelli,Timofey Stepanov,30-15,1-3,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,1109880.0,1130469.0,20589.0,7,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,157.6462927,286.2260116,100.2688758,246.3559438,Crosscourt,Backhand,Long,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,1,3,30,15,,,5,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,1.0,0.0,2.0,"Set 1: 1-3, 30-15 Giacomo Revelli Serving"
28,Giacomo Revelli,Timofey Stepanov,30-30,1-3,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,1164189.0,1181069.0,16880.0,5,5-8,0,1,2nd Serve In,Body,T,Body,False,Near,,,-49.67864173,323.6119368,-66.30180446,245.7496446,Crosscourt,Backhand,Long,,Crosscourt,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,Giacomo Revelli,,1,0,0,1,3,30,30,,,5,2nd Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,0.0,2.0,"Set 1: 1-3, 30-30 Giacomo Revelli Serving"
29,Giacomo Revelli,Timofey Stepanov,30-40,1-3,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,1212160.0,1227270.0,15110.0,12,9-12,1,0,1st Serve In,T,T,,False,Near,,,28.48603456,245.7089567,,,Crosscourt,Forehand,,,Down the Line,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,,True,,Timofey Stepanov,1,0,0,1,3,30,40,,,5,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Forehand,Winner,0.0,2.0,4.0,4.0,"Set 1: 1-3, 30-40 Giacomo Revelli Serving"
30,Giacomo Revelli,Timofey Stepanov,40-40,1-3,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,1261260.0,1280469.0,19209.0,6,5-8,0,1,2nd Serve In,T,Body,T,False,Near,,,-74.58613298,-244.9820866,-23.79372266,270.5811953,Crosscourt,Backhand,Wide Left,,Crosscourt,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,True,,,1,0,0,1,3,40,40,,,5,2nd Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,0.0,0.0,0.0,2.0,"Set 1: 1-3, 40-40 Giacomo Revelli Serving"
31,Giacomo Revelli,Timofey Stepanov,0-0,1-4,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,1386760.0,1408560.0,21800.0,5,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,-107.7629867,-244.0220363,-91.71278434,245.1693734,Crosscourt,Forehand,Net,,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,1,4,0,0,,,6,,,Crosscourt,Forehand,,,,2nd Serve In,Deuce: Body,,,Down the Line,Forehand,Error,1.0,0.0,1.0,0.0,"Set 1: 1-4, 0-0 Timofey Stepanov Serving"
32,Giacomo Revelli,Timofey Stepanov,0-15,1-4,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,1430349.0,1431349.0,1000.0,2,1-4,0,1,2nd Serve In,Wide,,Wide,False,Near,,,,,153.6190343,289.6383968,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,1,4,0,15,,,6,,,Down the Line,Backhand,Down the Line,Backhand,Error,2nd Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-4, 0-15 Timofey Stepanov Serving"
33,Giacomo Revelli,Timofey Stepanov,0-30,1-4,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,1459020.0,1462390.0,3370.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,-37.96367017,245.1241306,,,Down the Line,Backhand,Net,,Down the Line,Backhand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,1,4,0,30,,,6,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,1.0,0.0,"Set 1: 1-4, 0-30 Timofey Stepanov Serving"
34,Giacomo Revelli,Timofey Stepanov,0-40,1-4,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,1490319.0,1514890.0,24571.0,10,9-12,0,1,2nd Serve In,Body,Body,Body,False,Near,,,82.73894357,-129.4120407,88.82777231,300.0363134,Down the Line,Forehand,,,Down the Line,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,True,,,1,0,0,1,4,0,40,,,6,,,Down the Line,Forehand,Down the Line,Forehand,Winner,2nd Serve In,Ad: Body,,,,,,1.0,0.0,4.0,1.0,"Set 1: 1-4, 0-40 Timofey Stepanov Serving"
35,Giacomo Revelli,Timofey Stepanov,0-0,2-4,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,1559689.0,1566469.0,6780.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,157.0918198,-207.0404254,,,Crosscourt,Forehand,Wide Left,,Crosscourt,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,2,4,0,0,,,7,1st Serve In,Deuce: Wide,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,2.0,1.0,"Set 1: 2-4, 0-0 Giacomo Revelli Serving"
36,Giacomo Revelli,Timofey Stepanov,15-0,2-4,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,1586119.0,1592069.0,5950.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-94.98048447,-193.5701717,,,Crosscourt,Backhand,,,Down the Line,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,False,,,1,0,0,2,4,15,0,,,7,1st Serve In,Ad: Body,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,1.0,0.0,1.0,2.0,"Set 1: 2-4, 15-0 Giacomo Revelli Serving"
37,Giacomo Revelli,Timofey Stepanov,30-0,2-4,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,1615949.0,1616869.0,920.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,156.8152723,-120.3409777,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,2,4,30,0,,,7,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 2-4, 30-0 Giacomo Revelli Serving"
38,Giacomo Revelli,Timofey Stepanov,40-0,2-4,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,1644520.0,1649469.0,4949.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,-30.95942148,-167.7968285,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,2,4,40,0,,,7,1st Serve In,Ad: T,,,Down the Line,Forehand,Error,,,Down the Line,Forehand,,,,0.0,0.0,1.0,0.0,"Set 1: 2-4, 40-0 Giacomo Revelli Serving"
39,Giacomo Revelli,Timofey Stepanov,0-0,3-4,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,1758949.0,1774969.0,16020.0,5,5-8,0,1,2nd Serve In,T,Wide,T,False,Far,,,154.3564687,-267.9974956,14.77429462,-117.0878226,Crosscourt,Backhand,,,Down the Line,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,,False,,Timofey Stepanov,1,0,0,3,4,0,0,,,8,,,Crosscourt,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Forehand,Winner,0.0,0.0,1.0,2.0,"Set 1: 3-4, 0-0 Timofey Stepanov Serving"
40,Giacomo Revelli,Timofey Stepanov,15-0,3-4,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,1807880.0,1811469.0,3589.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-155.59632,-211.836811,,,Down the Line,Backhand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,3,4,15,0,,,8,,,Down the Line,Backhand,Down the Line,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,1.0,1.0,"Set 1: 3-4, 15-0 Timofey Stepanov Serving"
41,Giacomo Revelli,Timofey Stepanov,30-0,3-4,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,1834079.0,1848719.0,14640.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,-25.5669182,9.881988189,85.37699584,-266.5811133,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,3,4,30,0,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-4, 30-0 Timofey Stepanov Serving"
42,Giacomo Revelli,Timofey Stepanov,30-15,3-4,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,1863050.0,1865469.0,2419.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-154.5334208,-190.2419565,,,Down the Line,Backhand,,,Crosscourt,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,,False,,Timofey Stepanov,1,0,0,3,4,30,15,,,8,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,0.0,0.0,1.0,1.0,"Set 1: 3-4, 30-15 Timofey Stepanov Serving"
43,Giacomo Revelli,Timofey Stepanov,30-30,3-4,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,1895520.0,1903449.0,7929.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,119.6991962,-159.6036745,,,Down the Line,Forehand,Net,,Crosscourt,Backhand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,3,4,30,30,,,8,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Error,0.0,1.0,1.0,0.0,"Set 1: 3-4, 30-30 Timofey Stepanov Serving"
44,Giacomo Revelli,Timofey Stepanov,40-30,3-4,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,1932949.0,1945520.0,12571.0,3,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,-43.17240814,-245.8163222,-106.229019,-150.6462927,Down the Line,Forehand,Long,,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,3,4,40,30,,,8,,,Down the Line,Forehand,,,,2nd Serve In,Ad: Wide,,,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 3-4, 40-30 Timofey Stepanov Serving"
45,Giacomo Revelli,Timofey Stepanov,40-40,3-4,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,1980310.0,1982979.0,2669.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-129.697009,-200.7444827,,,Down the Line,Backhand,,,Crosscourt,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,,True,,,1,0,0,3,4,40,40,,,8,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,0.0,0.0,1.0,1.0,"Set 1: 3-4, 40-40 Timofey Stepanov Serving"
46,Giacomo Revelli,Timofey Stepanov,0-0,3-5,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2009510.0,2010349.0,839.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,-24.70106627,322.6917706,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,3,5,0,0,,,9,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 3-5, 0-0 Giacomo Revelli Serving"
47,Giacomo Revelli,Timofey Stepanov,15-0,3-5,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2026579.0,2055110.0,28531.0,11,9-12,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,157.4697999,453.0935258,83.99360783,245.2185203,Crosscourt,Backhand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,3,5,15,0,,,9,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Backhand,,,,1.0,1.0,1.0,4.0,"Set 1: 3-5, 15-0 Giacomo Revelli Serving"
48,Giacomo Revelli,Timofey Stepanov,15-15,3-5,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2084750.0,2089959.0,5209.0,5,5-8,1,0,1st Serve In,T,T,,False,Near,,,-26.3641787,300.2022419,,,Down the Line,Backhand,Wide Right,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,Giacomo Revelli,,1,0,0,3,5,15,15,,,9,1st Serve In,Deuce: T,,,Down the Line,Forehand,Error,,,Down the Line,Backhand,,,,0.0,0.0,0.0,2.0,"Set 1: 3-5, 15-15 Giacomo Revelli Serving"
49,Giacomo Revelli,Timofey Stepanov,15-30,3-5,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2115280.0,2139860.0,24580.0,11,9-12,0,1,2nd Serve In,Body,T,Body,False,Near,,,-14.50800525,245.0302384,96.90487205,245.1387905,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,3,5,15,30,,,9,2nd Serve In,Ad: Body,,,Crosscourt,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,3.0,1.0,2.0,"Set 1: 3-5, 15-30 Giacomo Revelli Serving"
50,Giacomo Revelli,Timofey Stepanov,15-40,3-5,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2173879.0,2191360.0,17481.0,14,13+,1,0,1st Serve In,Wide,Wide,,False,Near,,,-136.7935039,211.9671807,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,True,,,1,0,0,3,5,15,40,,,9,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,1.0,3.0,1.0,2.0,"Set 1: 3-5, 15-40 Giacomo Revelli Serving"
51,Giacomo Revelli,Timofey Stepanov,30-40,3-5,0-0,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2220409.0,2248110.0,27701.0,10,9-12,0,1,2nd Serve In,Wide,Body,Wide,False,Near,,,85.82230424,-36.11334755,105.2407972,252.9899059,Crosscourt,Backhand,Wide Right,,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,True,,,1,0,0,3,5,30,40,,,9,2nd Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0.0,1.0,2.0,3.0,"Set 1: 3-5, 30-40 Giacomo Revelli Serving"
52,Giacomo Revelli,Timofey Stepanov,40-40,3-5,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2280439.0,2281209.0,770.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,-14.32492892,245.0490704,,,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Timofey Stepanov,Error,Giacomo Revelli,,True,,,1,0,0,3,5,40,40,,,9,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 3-5, 40-40 Giacomo Revelli Serving"
53,Giacomo Revelli,Timofey Stepanov,0-0,4-5,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,2384610.0,2388739.0,4129.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-92.18312555,245.9477636,,,Crosscourt,Forehand,,,Down the Line,Backhand,Giacomo Revelli,Winner,Giacomo Revelli,,False,,,1,0,0,4,5,0,0,,,10,,,Crosscourt,Forehand,Down the Line,Backhand,Winner,1st Serve In,Deuce: Body,,,,,,0.0,0.0,2.0,0.0,"Set 1: 4-5, 0-0 Timofey Stepanov Serving"
54,Giacomo Revelli,Timofey Stepanov,15-0,4-5,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,2410409.0,2412840.0,2431.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,121.5970582,285.6128992,,,Crosscourt,Backhand,Long,,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,1,0,0,4,5,15,0,,,10,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Error,0.0,0.0,1.0,0.0,"Set 1: 4-5, 15-0 Timofey Stepanov Serving"
55,Giacomo Revelli,Timofey Stepanov,15-15,4-5,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,2435409.0,2438610.0,3201.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,-47.47001312,313.7431923,,,Down the Line,Backhand,Net,,Down the Line,Backhand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,1,0,0,4,5,15,15,,,10,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,1.0,0.0,"Set 1: 4-5, 15-15 Timofey Stepanov Serving"
56,Giacomo Revelli,Timofey Stepanov,15-30,4-5,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,2461879.0,2473979.0,12100.0,1,1-4,0,0,Double Fault,Wide,Wide,Wide,False,Near,,,157.0677822,411.6781605,157.710023,474.8245297,,,,,,,Timofey Stepanov,,Giacomo Revelli,,False,,,1,0,0,4,5,15,30,,,10,,,,,,,,Double Fault,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-5, 15-30 Timofey Stepanov Serving"
57,Giacomo Revelli,Timofey Stepanov,15-40,4-5,0-0,,Deuce,Timofey Stepanov,Giacomo Revelli,UCLA,California,2500010.0,2523610.0,23600.0,8,5-8,0,1,2nd Serve In,Body,T,Body,False,Near,,,-0.02403762,24.21629484,-64.69208771,245.1026575,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,True,,,1,0,0,4,5,15,40,,,10,,,Crosscourt,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,3.0,0.0,"Set 1: 4-5, 15-40 Timofey Stepanov Serving"
58,Giacomo Revelli,Timofey Stepanov,30-40,4-5,0-0,,Ad,Timofey Stepanov,Giacomo Revelli,UCLA,California,2549040.0,2549909.0,869.0,2,1-4,0,0,Double Fault,,T,,False,Near,,,-0.281485127,245.5395833,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,True,,,1,0,0,4,5,30,40,,,10,,,Down the Line,Forehand,Down the Line,Forehand,Error,Double Fault,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-5, 30-40 Timofey Stepanov Serving"
59,Giacomo Revelli,Timofey Stepanov,40-40,4-5,0-0,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2579439.0,2586969.0,7530.0,7,5-8,0,0,Double Fault,,Wide,,False,Near,,,-157.5179517,245.0752898,,,Crosscourt,Forehand,,,Crosscourt,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,True,,,1,0,0,4,5,40,40,,,10,Double Fault,,,,Crosscourt,Forehand,,,,Crosscourt,Forehand,,,,0.0,0.0,3.0,3.0,"Set 1: 4-5, 40-40 Giacomo Revelli Serving"
60,Giacomo Revelli,Timofey Stepanov,0-0,0-0,0-1,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2725770.0,2726760.0,990.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,157.0677822,-118.3736822,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,2,0,1,0,0,0,0,,,1,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 0-0, 0-0 Giacomo Revelli Serving"
61,Giacomo Revelli,Timofey Stepanov,15-0,0-0,0-1,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2750310.0,2761570.0,11260.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,-37.10880359,6.358562992,-77.62417432,-145.8832841,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,2,0,1,0,0,15,0,,,1,2nd Serve In,Ad: Body,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 0-0, 15-0 Giacomo Revelli Serving"
62,Giacomo Revelli,Timofey Stepanov,15-15,0-0,0-1,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2784939.0,2793560.0,8621.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,143.7280895,-192.7234963,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Giacomo Revelli,Error,Timofey Stepanov,,False,,,2,0,1,0,0,15,15,,,1,1st Serve In,Deuce: Wide,,,Down the Line,Backhand,Error,,,Crosscourt,Forehand,,,,0.0,2.0,2.0,0.0,"Set 2: 0-0, 15-15 Giacomo Revelli Serving"
63,Giacomo Revelli,Timofey Stepanov,15-30,0-0,0-1,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2821810.0,2825699.0,3889.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-155.6045112,-234.4506234,,,Crosscourt,Backhand,Net,,Crosscourt,Backhand,Timofey Stepanov,Error,Giacomo Revelli,,False,,,2,0,1,0,0,15,30,,,1,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1.0,0.0,0.0,0.0,"Set 2: 0-0, 15-30 Giacomo Revelli Serving"
64,Giacomo Revelli,Timofey Stepanov,30-30,0-0,0-1,,Deuce,Giacomo Revelli,Timofey Stepanov,UCLA,California,2848000.0,2851169.0,3169.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,25.76710411,-194.7518427,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Timofey Stepanov,Winner,Timofey Stepanov,,False,,,2,0,1,0,0,30,30,,,1,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Winner,1.0,2.0,0.0,0.0,"Set 2: 0-0, 30-30 Giacomo Revelli Serving"
65,Giacomo Revelli,Timofey Stepanov,30-40,0-0,0-1,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2870239.0,2875800.0,5561.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,-36.23617673,-205.2778707,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,True,,,2,0,1,0,0,30,40,,,1,1st Serve In,Ad: T,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,1.0,0.0,0.0,0.0,"Set 2: 0-0, 30-40 Giacomo Revelli Serving"
66,Giacomo Revelli,Timofey Stepanov,40-40,0-0,0-1,,Ad,Giacomo Revelli,Timofey Stepanov,UCLA,California,2910040.0,2925100.0,15060.0,11,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-106.8926947,-202.131928,,,Down the Line,Backhand,Long,,Crosscourt,Forehand,Giacomo Revelli,Error,Timofey Stepanov,,True,,,2,0,1,0,0,40,40,,,1,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Error,,,Down the Line,Backhand,,,,1.0,2.0,3.0,1.0,"Set 2: 0-0, 40-40 Giacomo Revelli Serving"
